epoch,lr,train_loss,train_accuracy,validation_loss,validation_accuracy,best_validation_accuracy_so_far,official_test_accuracy,checkpoint,elapsed_s
245,6.420076723519618e-05,0.4201264726214939,85.37555555555555,0.4715350012779236,83.5,86.02,,,17.664555072784424
246,6.394955530196151e-05,0.42355260094536673,85.22888888888889,0.491360959815979,83.9,86.02,,,17.028871297836304
247,6.369796093462168e-05,0.4177240787612067,85.53777777777778,0.42158857600688937,85.4,86.02,,,16.79753804206848
248,6.344599103076333e-05,0.41986460304260254,85.29333333333334,0.525149875947833,82.18,86.02,,,16.824982166290283
249,6.319365249826869e-05,0.423969249481625,85.13777777777777,0.502003494232148,82.76,86.02,,,16.416393041610718
250,6.294095225512609e-05,0.4220434757179684,85.27555555555556,0.501890247309208,82.38,86.02,,,15.36256742477417
251,6.268789722924032e-05,0.42215704011917116,85.08,0.5074608556270599,82.74,86.02,,,16.012022256851196
252,6.243449435824277e-05,0.4211359380298191,85.22222222222223,0.44301915584802626,84.46,86.02,,,16.485289812088013
253,6.218075058930117e-05,0.4216319420867496,85.22222222222223,0.44072499828338624,84.66,86.02,,,15.758054494857788
254,6.192667287892909e-05,0.4174969274097019,85.39333333333333,0.478905193701759,83.28,86.02,,,15.398438930511475
255,6.167226819279533e-05,0.41746650638580324,85.34444444444445,0.4493218454360962,84.84,86.02,,,15.597482919692993
256,6.141754350553284e-05,0.41740257375505235,85.41333333333333,0.4381207315206528,84.86,86.02,,,15.35379147529602
257,6.116250580054763e-05,0.42150295893881057,85.33555555555556,0.485941099229455,83.82,86.02,,,15.214118242263794
258,6.090716206982719e-05,0.42668803867763944,85.11777777777777,0.44025677675008773,84.46,86.02,,,15.215567827224731
259,6.0651519313748877e-05,0.41405510597229006,85.52444444444444,0.4492942797780037,84.66,86.02,,,16.449506044387817
260,6.039558454088802e-05,0.42392872245576646,85.27333333333333,0.4740361529111862,83.56,86.02,,,16.418592929840088
261,6.013936476782568e-05,0.42653488545947604,85.3,0.4813562155365944,83.86,86.02,,,15.28438138961792
262,5.9882867018956345e-05,0.4276454179763794,84.96,0.5107584034919739,82.26,86.02,,,15.285289764404297
263,5.962609832629542e-05,0.42083281025356717,85.51555555555555,0.4637286670923233,84.0,86.02,,,15.272026300430298
264,5.9369065729286285e-05,0.4170616660224067,85.54444444444445,0.4748192301750183,83.94,86.02,,,15.245488405227661
265,5.911177627460742e-05,0.4188889304690891,85.25777777777778,0.48044733242988585,83.68,86.02,,,15.115079879760742
266,5.885423701597922e-05,0.42218574568430584,85.24888888888889,0.495521746969223,83.82,86.02,,,15.29204249382019
267,5.859645501397052e-05,0.4206833061430189,85.27333333333333,0.4599034635722637,83.36,86.02,,,17.4316189289093
268,5.833843733580516e-05,0.4207110669718848,85.2911111111111,0.46521371994018557,84.0,86.02,,,17.50938630104065
269,5.8080191055168105e-05,0.4198120174937778,85.36444444444444,0.46932598493099215,83.76,86.02,,,16.69056224822998
270,5.782172325201159e-05,0.4240144610007604,85.33333333333333,0.5115813910245895,82.6,86.02,,,16.891958475112915
271,5.756304101236101e-05,0.4210169110827976,85.24888888888889,0.45639525933265684,84.82,86.02,,,16.96208381652832
272,5.7304151428120625e-05,0.4287200991736518,85.14444444444445,0.45316208589076995,84.24,86.02,,,15.429617881774902
273,5.7045061596879175e-05,0.4304623821205563,85.06222222222222,0.49963164395689963,83.48,86.02,,,15.355623006820679
274,5.6785778621715266e-05,0.42500432075394523,85.13555555555556,0.47336298265457155,83.22,86.02,,,16.664437532424927
275,5.652630961100262e-05,0.41944893211788603,85.32888888888888,0.4468583310842514,84.64,86.02,,,16.27293848991394
276,5.626666167821526e-05,0.4181396465778351,85.55777777777777,0.51125804541111,82.64,86.02,,,15.37828540802002
277,5.60068419417324e-05,0.4186913104799059,85.34666666666666,0.47994115760326383,83.52,86.02,,,15.459002256393433
278,5.574685752464338e-05,0.41956677258809405,85.32666666666667,0.49027403268814085,83.06,86.02,,,15.358554124832153
279,5.5486715554552314e-05,0.4204690790388319,85.22,0.4461748753070831,84.16,86.02,,,15.394232749938965
280,5.5226423163382735e-05,0.4166215571138594,85.3488888888889,0.4650580764770508,84.18,86.02,,,15.239008903503418
281,5.4965987487182004e-05,0.42843946291075813,85.05777777777777,0.47956885613799094,83.22,86.02,,,15.633349895477295
282,5.470541566592578e-05,0.41991642342143587,85.26666666666667,0.5099891580820084,82.38,86.02,,,16.644811868667603
283,5.444471484332213e-05,0.41797621019151476,85.41777777777777,0.4889432890176773,83.1,86.02,,,15.975832462310791
284,5.4183892166615825e-05,0.42044750497606065,85.21111111111111,0.4944696923136711,83.82,86.02,,,15.361018419265747
285,5.39229547863923e-05,0.4251360847579108,85.19555555555556,0.49083456848859786,82.98,86.02,,,15.362995386123657
286,5.366190985638163e-05,0.4159838759263357,85.47333333333333,0.47402737616300583,83.72,86.02,,,15.343459129333496
287,5.3400764533262454e-05,0.4120495800124274,85.51333333333334,0.4500510140657425,84.2,86.02,,,15.239964246749878
288,5.313952597646571e-05,0.4161621296988593,85.62222222222222,0.48112258712053296,83.48,86.02,,,15.224416732788086
289,5.287820134797841e-05,0.42381135679880777,85.32222222222222,0.4716166694402695,83.86,86.02,,,16.501728296279907
290,5.261679781214724e-05,0.4247758482509189,85.14,0.4756735607624054,83.76,86.02,,,17.618847608566284
291,5.235532253548217e-05,0.42274373619821337,85.14666666666666,0.46641616824269294,83.42,86.02,,,16.934646368026733
292,5.209378268646003e-05,0.41595509655210705,85.39111111111112,0.546291313457489,81.16,86.02,,,16.983100652694702
293,5.183218543532786e-05,0.41882157389322916,85.5,0.46381737594604494,83.94,86.02,,,17.311243772506714
294,5.157053795390644e-05,0.42356251779927145,85.27111111111111,0.43047925647497176,84.8,86.02,,,16.10273551940918
295,5.130884741539369e-05,0.42221288729773626,85.25333333333333,0.4875500356435776,82.94,86.02,,,15.329764127731323
296,5.1047120994167885e-05,0.4191587132877774,85.53333333333333,0.4431342339038849,84.68,86.02,,,15.732792615890503
297,5.0785365865591074e-05,0.41436939091682434,85.44222222222223,0.5014624638080597,83.0,86.02,,,16.694653272628784
298,5.052358920581233e-05,0.42157046416600547,85.1511111111111,0.49512542243003843,82.58,86.02,,,15.928711175918579
299,5.026179819157101e-05,0.42086885104709204,85.35333333333334,0.47800584173202515,83.08,86.02,,,15.386739730834961
300,5.000000000000004e-05,0.4205236650043064,85.30444444444444,0.5046503819704056,82.64,86.02,80.99,epoch_300.pt,16.733823776245117
301,4.973820180842907e-05,0.42168509537378945,85.27111111111111,0.49233218051195143,83.3,86.02,,,15.31947946548462
302,4.9476410794187754e-05,0.41628982178370155,85.38,0.49338656728863717,83.56,86.02,,,15.260637044906616
303,4.921463413440901e-05,0.4224811259587606,85.17555555555556,0.45037960028648377,84.16,86.02,,,15.210973978042603
304,4.895287900583221e-05,0.41267927143838673,85.5111111111111,0.4662191870212555,84.04,86.02,,,16.258912324905396
305,4.869115258460638e-05,0.4155504218949212,85.52444444444444,0.49878738393783567,83.1,86.02,,,16.905699729919434
306,4.8429462046093626e-05,0.41020351456536186,85.63777777777777,0.49347101459503173,83.06,86.02,,,15.236363410949707
307,4.816781456467223e-05,0.4178077449162801,85.37333333333333,0.49388276472091674,83.06,86.02,,,15.234818935394287
308,4.790621731354006e-05,0.4085425395647685,85.64444444444445,0.495039780664444,83.4,86.02,,,15.24558711051941
309,4.7644677464517915e-05,0.4160636549313863,85.45333333333333,0.45006347436010835,84.74,86.02,,,15.308248519897461
310,4.738320218785285e-05,0.41892026749716865,85.33777777777777,0.4640097789764404,83.72,86.02,,,15.203381776809692
311,4.7121798652021685e-05,0.4201111822022332,85.33777777777777,0.4522104278087616,84.12,86.02,,,15.458511590957642
312,4.686047402353439e-05,0.4119757155736287,85.48222222222222,0.46320422785282134,84.16,86.02,,,17.58773136138916
313,4.6599235466737646e-05,0.41561125993198816,85.34666666666666,0.4574250142097473,84.38,86.02,,,16.761802673339844
314,4.633809014361848e-05,0.41330974167717827,85.39777777777778,0.47557417480796577,84.02,86.02,,,16.533787727355957
315,4.607704521360781e-05,0.41445906965467666,85.4088888888889,0.498648655462265,82.7,86.02,,,17.16991424560547
316,4.581610783338427e-05,0.41971773269971213,85.25333333333333,0.45318663358688355,84.18,86.02,,,17.119688987731934
317,4.5555285156677974e-05,0.41795927080578277,85.40222222222222,0.4817535842657089,83.02,86.02,,,15.5486581325531
318,4.5294584334074336e-05,0.4096501267115275,85.5911111111111,0.4892701238632202,83.3,86.02,,,15.348816633224487
319,4.50340125128181e-05,0.4094813000890944,85.47777777777777,0.47696570336818694,84.1,86.02,,,16.547756910324097
320,4.4773576836617385e-05,0.4138346952226427,85.47555555555556,0.46011835075616836,84.44,86.02,,,16.830047845840454
321,4.4513284445447785e-05,0.41723173606130814,85.65555555555555,0.4872545127868652,83.62,86.02,,,15.363580465316772
322,4.4253142475356726e-05,0.4134343536323971,85.49777777777778,0.41885748994350436,85.6,86.02,,,15.343416452407837
323,4.3993158058267704e-05,0.41507177188131544,85.68666666666667,0.4619189098626375,84.4,86.02,,,15.234632968902588
324,4.3733338321784836e-05,0.4068747403197818,85.74222222222222,0.45728092896342276,83.82,86.02,,,15.17230772972107
325,4.347369038899748e-05,0.41272972117529977,85.52444444444444,0.48266860313415527,83.82,86.02,,,15.092840433120728
326,4.321422137828483e-05,0.4120265653292338,85.7688888888889,0.47522094686627386,84.34,86.02,,,15.475335359573364
327,4.295493840312091e-05,0.4184697515222761,85.44222222222223,0.4515144225358963,84.32,86.02,,,16.465364933013916
328,4.2695848571879475e-05,0.4131787166489495,85.44666666666667,0.4721826225161552,83.82,86.02,,,16.400328636169434
329,4.2436958987639074e-05,0.4093215814590454,85.74888888888889,0.5123103779315948,82.42,86.02,,,15.317095518112183
330,4.21782767479885e-05,0.4126017379283905,85.53333333333333,0.4700739288330078,83.66,86.02,,,15.361033916473389
331,4.191980894483198e-05,0.4116005885548062,85.55777777777777,0.4282089519262314,84.88,86.02,,,15.261053800582886
332,4.166156266419491e-05,0.41896331177817453,85.36222222222223,0.4422243965625763,84.76,86.02,,,15.227691411972046
333,4.140354498602956e-05,0.41930768029954696,85.43555555555555,0.43318414845466613,84.82,86.02,,,15.123427391052246
334,4.114576298402087e-05,0.40866510690053304,85.72222222222223,0.4795491794243455,83.98,86.02,,,16.512987852096558
335,4.088822372539267e-05,0.40993419149186877,85.56,0.4757895122051239,83.7,86.02,,,17.430585384368896
336,4.06309342707138e-05,0.41111162148051794,85.58,0.43236515595912933,84.32,86.02,,,16.8846492767334
337,4.037390167370467e-05,0.4130857079293993,85.57777777777778,0.4788124408721924,83.56,86.02,,,16.666746377944946
338,4.011713298104372e-05,0.4174764292028215,85.30888888888889,0.4986384890079498,82.82,86.02,,,16.96295142173767
339,3.986063523217441e-05,0.41778525007036,85.31111111111112,0.4702925355255604,84.16,86.02,,,16.95963191986084
340,3.960441545911206e-05,0.4101839809947544,85.58444444444444,0.4608584286212921,84.28,86.02,,,15.335365056991577
341,3.9348480686251216e-05,0.4150627965185377,85.47777777777777,0.4479007265150547,83.94,86.02,,,15.826417922973633
342,3.9092837930172904e-05,0.407450909614563,85.62444444444445,0.4633477561235428,83.4,86.02,,,16.849100828170776
343,3.883749419945246e-05,0.41621426552666557,85.48666666666666,0.44297450444698333,84.02,86.02,,,16.17274022102356
344,3.858245649446725e-05,0.41206215472221375,85.66,0.4850048753619194,83.28,86.02,,,15.302877426147461
345,3.8327731807204754e-05,0.41651941333876713,85.45777777777778,0.5016241059541702,82.54,86.02,,,15.363016128540039
346,3.8073327121070994e-05,0.41048510662184823,85.68,0.45988438808918,83.8,86.02,,,15.264205932617188
347,3.78192494106989e-05,0.41637195654445225,85.4088888888889,0.47106844410896304,83.46,86.02,,,15.15542483329773
348,3.7565505641757296e-05,0.41731437668800353,85.3711111111111,0.4632130676746368,84.22,86.02,,,15.170902967453003
349,3.731210277075975e-05,0.40862608042293125,85.79777777777778,0.46515822393894196,84.28,86.02,,,16.188612461090088
350,3.7059047744874e-05,0.41101443202230664,85.52888888888889,0.5422327362835407,81.6,86.02,,,16.390698671340942
351,3.680634750173139e-05,0.4146704461362627,85.51777777777778,0.45578604644536974,84.12,86.02,,,15.402005672454834
352,3.655400896923676e-05,0.4082764154381222,85.63555555555556,0.4488864832878113,84.42,86.02,,,15.24860429763794
353,3.6302039065378406e-05,0.40601458204057483,85.88444444444444,0.45324733242988585,84.3,86.02,,,15.208506345748901
354,3.605044469803856e-05,0.408255257346895,85.71555555555555,0.48929801214933394,82.88,86.02,,,15.16972804069519
355,3.5799232764803905e-05,0.41098627520137365,85.54444444444445,0.48452228249311446,83.7,86.02,,,15.054856777191162
356,3.554841015277644e-05,0.4101379387060801,85.79777777777778,0.5013698547363281,82.68,86.02,,,15.013934135437012
357,3.529798373838484e-05,0.4114196628411611,85.71555555555555,0.42816034467220304,84.6,86.02,,,17.295221090316772
358,3.50479603871957e-05,0.4167031693034702,85.50444444444445,0.436850634765625,84.98,86.02,,,17.52053737640381
359,3.479834695372552e-05,0.406022252591451,85.75111111111111,0.4503311999797821,84.94,86.02,,,16.67732000350952
360,3.4549150281252656e-05,0.40792480975786843,85.66888888888889,0.45348822162151337,84.4,86.02,,,16.498273134231567
361,3.430037720162979e-05,0.4200112051857842,85.31777777777778,0.4668793206930161,84.0,86.02,,,16.976420640945435
362,3.405203453509653e-05,0.4069593455844455,85.56,0.49680775361061097,83.36,86.02,,,15.992099523544312
363,3.3804129090092555e-05,0.40666038178867764,85.82888888888888,0.4346781018257141,84.62,86.02,,,15.269442319869995
364,3.355666766307087e-05,0.41046165386835737,85.70222222222222,0.478880206656456,84.12,86.02,,,16.1823787689209
365,3.3309657038311476e-05,0.4109216395060221,85.45111111111112,0.44821178040504456,84.32,86.02,,,16.50605297088623
366,3.306310398773546e-05,0.41003442646132576,85.68888888888888,0.4302085249900818,84.9,86.02,,,15.48152470588684
367,3.2817015270719227e-05,0.4054380075083839,85.74,0.5057520353674888,83.2,86.02,,,15.256808996200562
368,3.257139763390928e-05,0.4018167108853658,85.9088888888889,0.4834360754013062,83.36,86.02,,,15.249539852142334
369,3.232625781103717e-05,0.4099452427122328,85.7,0.48775821940898895,83.76,86.02,,,15.247688293457031
370,3.2081602522735026e-05,0.40722035270267065,85.69777777777777,0.5149995945453644,82.02,86.02,,,15.16848087310791
371,3.1837438476351114e-05,0.406855757522583,85.70444444444445,0.5226447410583496,82.3,86.02,,,15.217764139175415
372,3.159377236576614e-05,0.40868375425868564,85.55777777777777,0.47425832805633544,83.18,86.02,,,16.93894362449646
373,3.135061087120958e-05,0.40681591930389405,85.76,0.46930927929878236,84.04,86.02,,,16.414682865142822
374,3.110796065907666e-05,0.41395770083003575,85.44,0.48553644847869876,83.26,86.02,,,15.256979942321777
375,3.0865828381745534e-05,0.4092461784574721,85.87333333333333,0.47422014734745027,83.64,86.02,,,15.2605881690979
376,3.062422067739487e-05,0.4049416779889001,85.72222222222223,0.47918033542633054,83.54,86.02,,,15.329102277755737
377,3.0383144169821948e-05,0.4088774590863122,85.72666666666667,0.4728443239688873,83.92,86.02,,,15.232278108596802
378,3.0142605468260984e-05,0.4083102999104394,85.85111111111111,0.47568081917762756,83.76,86.02,,,15.200027465820312
379,2.9902611167202024e-05,0.4038581484900581,85.96888888888888,0.48142114308476447,83.22,86.02,,,15.733410835266113
380,2.9663167846210008e-05,0.4072252825525072,85.81111111111112,0.46003209483623503,84.7,86.02,,,17.51501774787903
381,2.942428206974459e-05,0.40726822453074984,85.71111111111111,0.46087960081100465,83.62,86.02,,,17.509671926498413
382,2.9185960386979967e-05,0.4120555885155996,85.66444444444444,0.4507998937368393,84.52,86.02,,,16.698771238327026
383,2.8948209331625494e-05,0.4070851723988851,85.70666666666666,0.49107082620859144,83.38,86.02,,,17.005428552627563
384,2.8711035421746387e-05,0.40600567684173583,85.65333333333334,0.44777724957466125,84.78,86.02,,,16.878448486328125
385,2.8474445159585252e-05,0.4088950871891446,85.80444444444444,0.4338639507293701,85.2,86.02,,,15.333414554595947
386,2.823844503138365e-05,0.4122552578608195,85.55777777777777,0.5074173922777175,82.88,86.02,,,15.458729267120361
387,2.800304150720426e-05,0.4096079744100571,85.60888888888888,0.47823618183135985,83.7,86.02,,,16.79085063934326
388,2.7768241040753657e-05,0.4195010001924303,85.32888888888888,0.43815868080854414,84.22,86.02,,,16.18778109550476
389,2.75340500692052e-05,0.4145724052323235,85.42666666666666,0.4428767226755619,84.8,86.02,,,15.289506673812866
390,2.7300475013022683e-05,0.4103559531900618,85.64666666666666,0.4618189660787582,83.76,86.02,,,15.401846885681152
391,2.706752227578427e-05,0.4073845141145918,85.76444444444445,0.46437345586419104,84.3,86.02,,,15.344225883483887
392,2.6835198244006944e-05,0.4039858061843448,85.80222222222223,0.4462958429932594,85.08,86.02,,,15.300516605377197
393,2.660350928697136e-05,0.40600401333702935,85.83333333333333,0.4443521002411842,84.94,86.02,,,15.218855142593384
394,2.6372461756547323e-05,0.4034634911219279,85.86888888888889,0.48162575289011,83.82,86.02,,,15.920809984207153
395,2.6142061987019597e-05,0.4075594542556339,85.6511111111111,0.4485514013171196,84.04,86.02,,,16.722174882888794
396,2.591231629491425e-05,0.4060213640742832,85.8711111111111,0.465582980132103,84.24,86.02,,,15.63442611694336
397,2.56832309788255e-05,0.40774938975440134,85.77555555555556,0.4669666676998138,83.42,86.02,,,15.25071406364441
398,2.545481231924298e-05,0.4064265297094981,85.77111111111111,0.48201885936260225,83.56,86.02,,,15.294813394546509
399,2.522706657837966e-05,0.40622808939086064,85.63555555555556,0.43491308956742286,85.4,86.02,,,15.284642219543457
400,2.5000000000000008e-05,0.4114262066099379,85.55111111111111,0.4639166829109192,84.1,86.02,81.79,epoch_400.pt,16.497047901153564
401,2.4773618809249063e-05,0.4095600809680091,85.7088888888889,0.45361574473381044,84.06,86.02,,,15.10488510131836
402,2.4547929212481452e-05,0.4026881820148892,85.76666666666667,0.46320883098840715,84.38,86.02,,,17.233823537826538
403,2.4322937397091528e-05,0.41311480525334676,85.55555555555556,0.44896151089668274,84.6,86.02,,,17.85880422592163
404,2.4098649531343514e-05,0.4048472634050581,85.83777777777777,0.5166545140266419,82.88,86.02,,,16.8444881439209
405,2.3875071764202576e-05,0.40742773053910997,85.68222222222222,0.49043001749515536,83.44,86.02,,,17.200254201889038
406,2.3652210225166136e-05,0.4013518245908949,86.03333333333333,0.4874159801900387,83.24,86.02,,,17.325095415115356
407,2.3430071024095867e-05,0.402797946606742,85.89333333333333,0.43772628388404844,84.62,86.02,,,15.948427677154541
408,2.3208660251050195e-05,0.4063489405526055,85.81111111111112,0.43641331844329834,84.86,86.02,,,15.313125610351562
409,2.2987983976117266e-05,0.4026688728120592,85.99555555555555,0.4442023973464966,84.98,86.02,,,16.218059539794922
410,2.2768048249248678e-05,0.39659266719818115,86.10444444444444,0.47417201739549636,83.46,86.02,,,16.95380187034607
411,2.254885910009342e-05,0.4093585490544637,85.63111111111111,0.42354998220801354,85.02,86.02,,,15.544103384017944
412,2.233042253783282e-05,0.40735497307247587,85.55555555555556,0.47701186313927174,84.08,86.02,,,15.390845775604248
413,2.211274455101551e-05,0.40333217492633394,85.85777777777778,0.46695220326185227,84.04,86.02,,,15.339434146881104
414,2.1895831107393498e-05,0.4115762955347697,85.57777777777778,0.4571933828830719,83.78,86.02,,,15.326770544052124
415,2.1679688153758387e-05,0.402596560939153,86.0,0.4561499862909317,84.38,86.02,,,15.177183628082275
416,2.146432161577844e-05,0.40542765136294895,85.64444444444445,0.481235683965683,83.44,86.02,,,15.17820692062378
417,2.124973739783609e-05,0.4059172630733914,85.68666666666667,0.45464663220345974,84.16,86.02,,,16.977452754974365
418,2.1035941382866073e-05,0.40517251468234594,85.72666666666667,0.46829093171954156,83.94,86.02,,,16.692126035690308
419,2.0822939432194154e-05,0.4030351754930284,85.8,0.4854631280809641,83.58,86.02,,,15.320870637893677
420,2.061073738537637e-05,0.40876660904354517,85.67333333333333,0.4761611906528473,83.84,86.02,,,15.301441669464111
421,2.0399341060039042e-05,0.39564621692233615,86.15555555555555,0.45996514885425566,83.88,86.02,,,15.30680775642395
422,2.018875625171922e-05,0.4033472174697452,85.86666666666666,0.47327407236099245,83.84,86.02,,,15.232539892196655
423,1.997898873370582e-05,0.40932855678134494,85.45111111111112,0.47802849698066713,83.28,86.02,,,15.105247974395752
424,1.9770044256881273e-05,0.4035531012270186,85.93333333333334,0.47002887315750125,84.12,86.02,,,16.26685404777527
425,1.9561928549564e-05,0.4005521351284451,85.76666666666667,0.4416439642906189,84.42,86.02,,,17.453593254089355
426,1.93546473173512e-05,0.40460359230571324,85.8,0.4684533228158951,84.1,86.02,,,16.686251878738403
427,1.9148206242962572e-05,0.39423897042804296,86.08888888888889,0.468057585477829,84.16,86.02,,,16.733287811279297
428,1.89426109860845e-05,0.39546504668129817,86.24,0.43741485347747805,84.98,86.02,,,16.93588399887085
429,1.8737867183214757e-05,0.4039298247920142,85.82222222222222,0.46841632498502733,83.92,86.02,,,16.88407015800476
430,1.853398044750815e-05,0.40479890536202323,85.80222222222223,0.4856264397621155,83.36,86.02,,,15.354340076446533
431,1.8330956368622512e-05,0.3956979994561937,86.14222222222222,0.467118419829011,84.06,86.02,,,15.505090236663818
432,1.8128800512565527e-05,0.40674504229227704,85.94,0.4328416085720062,85.18,86.02,,,16.757676124572754
433,1.7927518421542118e-05,0.3994927808602651,85.83555555555556,0.46420457360744477,83.56,86.02,,,16.28713893890381
434,1.7727115613802492e-05,0.4002425467544132,85.95555555555555,0.4713545095562935,83.58,86.02,,,15.412260055541992
435,1.7527597583490836e-05,0.40112701935768125,86.00666666666666,0.422967383480072,85.44,86.02,,,15.30048418045044
436,1.7328969800494756e-05,0.3988972305774689,86.00444444444445,0.4349608597278595,84.96,86.02,,,15.31614089012146
437,1.7131237710295237e-05,0.39277381853527493,86.12666666666667,0.45020565820038316,84.6,86.02,,,15.261648654937744
438,1.6934406733817414e-05,0.39831684034135606,85.97555555555556,0.4265950652360916,85.24,86.02,,,15.212924003601074
439,1.6738482267281978e-05,0.3989102811442481,86.10666666666667,0.4540835780978203,84.2,86.02,,,15.810341358184814
440,1.6543469682057103e-05,0.4016350927882724,85.91777777777777,0.46528992540836334,84.18,86.02,,,16.389854431152344
441,1.634937432451136e-05,0.3972687856462267,86.03333333333333,0.4477750511407852,84.38,86.02,,,15.782341718673706
442,1.6156201515866984e-05,0.4048870129055447,85.92,0.44226054329872133,84.56,86.02,,,15.258328437805176
443,1.5963956552054124e-05,0.39231699788305496,86.25555555555556,0.4705517710447311,83.84,86.02,,,15.269991397857666
444,1.577264470356558e-05,0.40303574293984307,85.84444444444445,0.43201309893131257,84.88,86.02,,,15.270968198776245
445,1.5582271215312325e-05,0.39814769769244723,86.06222222222222,0.448711348760128,84.4,86.02,,,15.165390491485596
446,1.539284130647968e-05,0.3983790633678436,86.0,0.47449277414977553,83.54,86.02,,,15.153316736221313
447,1.5204360170384316e-05,0.4014437297238244,86.02888888888889,0.4633796053647995,83.48,86.02,,,17.179556369781494
448,1.5016832974331742e-05,0.393701576005088,86.08222222222223,0.4521910172939301,84.4,86.02,,,17.540002822875977
449,1.483026485947481e-05,0.3933945565859477,86.23333333333333,0.4127775532960892,85.22,86.02,,,16.628142833709717
450,1.4644660940672642e-05,0.3953091334554884,86.12666666666667,0.4492290657997131,84.56,86.02,,,16.575490713119507
451,1.446002630635039e-05,0.39882607780032686,86.10444444444444,0.4495853325843811,84.78,86.02,,,17.063649892807007
452,1.4276366018359857e-05,0.401327211411794,85.97333333333333,0.46229938552379607,84.06,86.02,,,16.31834387779236
453,1.409368511184058e-05,0.4016297514385647,85.73555555555555,0.44115499539971353,84.5,86.02,,,15.332170009613037
454,1.3911988595081907e-05,0.3964292764345805,86.01333333333334,0.4404465871721506,85.66,86.02,,,16.25866436958313
455,1.3731281449385632e-05,0.3916871254179213,86.3711111111111,0.46953593637347224,83.78,86.02,,,16.566798210144043
456,1.3551568628929446e-05,0.3956957701630063,86.21111111111111,0.4682165098667145,84.14,86.02,,,15.669420957565308
457,1.337285506063108e-05,0.39931966860029433,86.11111111111111,0.4638416081428528,84.06,86.02,,,15.32468295097351
458,1.3195145644013314e-05,0.3989960407574972,86.08,0.42939306488633155,84.78,86.02,,,15.377370357513428
459,1.301844525106953e-05,0.3908719813293881,86.02666666666667,0.5078470111489296,82.8,86.02,,,15.36696481704712
460,1.2842758726130295e-05,0.3930895256254408,86.32444444444444,0.4707483154773712,83.48,86.02,,,15.207410335540771
461,1.2668090885730446e-05,0.3981012802918752,85.83333333333333,0.4490432054281235,83.94,86.02,,,15.161338090896606
462,1.249444651847704e-05,0.3983318221092224,85.81555555555556,0.4269035259246826,85.36,86.02,,,16.649484872817993
463,1.2321830384918134e-05,0.39070142011642456,86.36222222222223,0.4739528467178345,83.56,86.02,,,16.357380628585815
464,1.21502472174122e-05,0.38870947586695354,86.31111111111112,0.4529101432323456,84.46,86.02,,,15.258769035339355
465,1.1979701719998469e-05,0.39065525641971166,86.21111111111111,0.4759903510570526,83.5,86.02,,,15.271233081817627
466,1.1810198568267908e-05,0.3942454637951321,86.11333333333333,0.44916173076853155,84.38,86.02,,,15.193422555923462
467,1.1641742409235043e-05,0.396633343717787,86.07555555555555,0.4317770176112652,84.9,86.02,,,15.130890130996704
468,1.1474337861210557e-05,0.393285110033883,86.31333333333333,0.4276467782497406,84.96,86.02,,,15.032790899276733
469,1.1307989513674707e-05,0.39354278422991434,86.32444444444444,0.4559564697742462,84.24,86.02,,,15.277989625930786
470,1.1142701927151468e-05,0.391880374818378,86.24,0.4362683344364166,85.1,86.02,,,17.541502237319946
471,1.0978479633083522e-05,0.38878825856844584,86.37555555555555,0.48405263090133666,83.36,86.02,,,17.322993278503418
472,1.0815327133708025e-05,0.3954091693242391,86.07777777777778,0.4284294295787811,85.44,86.02,,,16.792243242263794
473,1.0653248901933148e-05,0.39107091737323335,86.52444444444444,0.4758158827781677,83.64,86.02,,,16.82412552833557
474,1.04922493812155e-05,0.39310261121855844,86.27777777777777,0.4775982993364334,83.4,86.02,,,16.85831117630005
475,1.0332332985438246e-05,0.3937744702021281,86.14444444444445,0.46542891045808793,83.86,86.02,,,15.427912473678589
476,1.0173504098790202e-05,0.39191112518310545,86.24888888888889,0.46141320266723634,84.04,86.02,,,15.248287677764893
477,1.0015767075645487e-05,0.38820417719946965,86.35777777777778,0.41893976774215697,85.46,86.02,,,16.579788208007812
478,9.859126240444291e-06,0.3938741432401869,86.31555555555556,0.442477884888649,84.34,86.02,,,16.339815139770508
479,9.703585887574226e-06,0.3853148371378581,86.50666666666666,0.45286463794708254,84.26,86.02,,,15.280368089675903
480,9.549150281252641e-06,0.3954970370610555,86.27111111111111,0.4626652958631515,84.08,86.02,,,15.253106117248535
481,9.395823655409694e-06,0.38386527172724405,86.52,0.4171372452735901,85.46,86.02,,,15.248945951461792
482,9.243610213572293e-06,0.38348278102874755,86.65555555555555,0.46659980521798133,84.08,86.02,,,15.195587873458862
483,9.092514128748845e-06,0.38200140708287555,86.52888888888889,0.4380840484142303,84.96,86.02,,,15.260630369186401
484,8.942539543314808e-06,0.37774894462161596,86.74444444444444,0.4191417009353638,85.6,86.02,,,15.600842475891113
485,8.793690568899236e-06,0.3809732553164164,86.83555555555556,0.43081978253126146,84.74,86.02,,,16.918246507644653
486,8.645971286271914e-06,0.38899944236543443,86.54666666666667,0.4581635603904724,83.86,86.02,,,16.007821083068848
487,8.499385745231641e-06,0.38027858789232044,86.66222222222223,0.4528321704745293,84.54,86.02,,,15.19753122329712
488,8.353937964495039e-06,0.37943154476483665,86.53333333333333,0.4483715028524399,84.32,86.02,,,15.155928611755371
